State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate
Rhode Island,1/16/21,"10,797",1/9/21,"23,980","453,539",5.29
Rhode Island,1/23/21,"11,695",1/16/21,"23,731","453,539",5.23
Rhode Island,1/30/21,"16,379",1/23/21,"25,483","453,539",5.62
Rhode Island,2/6/21,"17,724",1/30/21,"27,681","453,539",6.1
Rhode Island,2/13/21,"11,595",2/6/21,"28,311","453,539",6.24
Rhode Island,2/20/21,"8,260",2/13/21,"23,153","453,539",5.1
Rhode Island,2/27/21,"5,787",2/20/21,"22,155","453,539",4.88
Rhode Island,3/6/21,"4,826",2/27/21,"20,590","453,539",4.54
Rhode Island,3/13/21,"4,227",3/6/21,"19,307","453,539",4.26
South Carolina,1/4/20,"7,471",12/28/19,"18,922","2,070,232",0.91
South Carolina,1/11/20,"4,629",1/4/20,"21,587","2,077,535",1.04
South Carolina,1/18/20,"3,126",1/11/20,"18,780","2,077,535",0.9
South Carolina,1/25/20,"2,248",1/18/20,"17,113","2,077,535",0.82
South Carolina,2/1/20,"2,099",1/25/20,"17,061","2,077,535",0.82
South Carolina,2/8/20,"2,054",2/1/20,"16,669","2,077,535",0.8
South Carolina,2/15/20,"2,088",2/8/20,"16,547","2,077,535",0.8
South Carolina,2/22/20,"1,824",2/15/20,"16,239","2,077,535",0.78
South Carolina,2/29/20,"1,977",2/22/20,"15,779","2,077,535",0.76
South Carolina,3/7/20,"1,889",2/29/20,"15,341","2,077,535",0.74
South Carolina,3/14/20,"2,093",3/7/20,"15,032","2,077,535",0.72
South Carolina,3/21/20,"31,826",3/14/20,"15,111","2,077,535",0.73
South Carolina,3/28/20,"66,475",3/21/20,"30,341","2,077,535",1.46
South Carolina,4/4/20,"86,573",3/28/20,"75,521","2,077,535",3.64
South Carolina,4/11/20,"89,147",4/4/20,"126,994","2,087,060",6.08
South Carolina,4/18/20,"74,362",4/11/20,"179,769","2,087,060",8.61
South Carolina,4/25/20,"66,438",4/18/20,"240,956","2,087,060",11.55
South Carolina,5/2/20,"47,673",4/25/20,"260,409","2,087,060",12.48
South Carolina,5/9/20,"33,191",5/2/20,"268,701","2,087,060",12.87
South Carolina,5/16/20,"29,899",5/9/20,"256,676","2,087,060",12.3
South Carolina,5/23/20,"25,380",5/16/20,"241,793","2,087,060",11.59
South Carolina,5/30/20,"18,910",5/23/20,"214,814","2,087,060",10.29
South Carolina,6/6/20,"23,188",5/30/20,"212,570","2,087,060",10.19
South Carolina,6/13/20,"19,853",6/6/20,"200,903","2,087,060",9.63
South Carolina,6/20/20,"17,611",6/13/20,"198,224","2,087,060",9.5
South Carolina,6/27/20,"17,654",6/20/20,"197,125","2,087,060",9.45
South Carolina,7/4/20,"16,015",6/27/20,"187,282","2,087,060",8.97
South Carolina,7/11/20,"19,272",7/4/20,"201,097","2,093,284",9.61
South Carolina,7/18/20,"14,307",7/11/20,"200,340","2,093,284",9.57
South Carolina,7/25/20,"12,195",7/18/20,"197,886","2,093,284",9.45
South Carolina,8/1/20,"8,909",7/25/20,"191,064","2,093,284",9.13
South Carolina,8/8/20,"5,896",8/1/20,"170,983","2,093,284",8.17
South Carolina,8/15/20,"7,231",8/8/20,"161,012","2,093,284",7.69
South Carolina,8/22/20,"5,496",8/15/20,"143,801","2,093,284",6.87
South Carolina,8/29/20,"5,000",8/22/20,"128,226","2,093,284",6.13
South Carolina,9/5/20,"5,085",8/29/20,"115,428","2,093,284",5.51
South Carolina,9/12/20,"4,261",9/5/20,"101,456","2,093,284",4.85
South Carolina,9/19/20,"4,906",9/12/20,"94,304","2,093,284",4.51
South Carolina,9/26/20,"4,905",9/19/20,"85,052","2,093,284",4.06
South Carolina,10/3/20,"4,908",9/26/20,"75,968","2,093,284",3.63
South Carolina,10/10/20,"4,667",10/3/20,"70,120","2,095,065",3.35
South Carolina,10/17/20,"3,890",10/10/20,"66,012","2,095,065",3.15
South Carolina,10/24/20,"3,675",10/17/20,"61,400","2,095,065",2.93
South Carolina,10/31/20,"3,260",10/24/20,"55,863","2,095,065",2.67
South Carolina,11/7/20,"3,461",10/31/20,"52,316","2,095,065",2.5
South Carolina,11/14/20,"3,286",11/7/20,"49,008","2,095,065",2.34
South Carolina,11/21/20,"3,361",11/14/20,"46,887","2,095,065",2.24
South Carolina,11/28/20,"2,567",11/21/20,"41,769","2,095,065",1.99
South Carolina,12/5/20,"4,774",11/28/20,"46,371","2,095,065",2.21
South Carolina,12/12/20,"3,581",12/5/20,"42,376","2,095,065",2.02
South Carolina,12/19/20,"3,445",12/12/20,"40,878","2,095,065",1.95
South Carolina,12/26/20,"4,317",12/19/20,"40,354","2,095,065",1.93
South Carolina,1/2/21,"8,778",12/26/20,"46,633","2,095,065",2.23
South Carolina,1/9/21,"8,048",1/2/21,"51,045","2,039,769",2.5
South Carolina,1/16/21,"6,319",1/9/21,"49,090","2,039,769",2.41
South Carolina,1/23/21,"4,813",1/16/21,"47,506","2,039,769",2.33
South Carolina,1/30/21,"4,453",1/23/21,"49,950","2,039,769",2.45
South Carolina,2/6/21,"6,339",1/30/21,"47,634","2,039,769",2.34
South Carolina,2/13/21,"4,287",2/6/21,"45,666","2,039,769",2.24
South Carolina,2/20/21,"3,525",2/13/21,"42,674","2,039,769",2.09
South Carolina,2/27/21,"3,903",2/20/21,"43,518","2,039,769",2.13
South Carolina,3/6/21,"5,480",2/27/21,"41,899","2,039,769",2.05
South Carolina,3/13/21,"2,769",3/6/21,"38,746","2,039,769",1.9
South Dakota,1/4/20,398,12/28/19,"2,798","416,296",0.67
South Dakota,1/11/20,468,1/4/20,"2,970","417,030",0.71
South Dakota,1/18/20,338,1/11/20,"2,995","417,030",0.72
South Dakota,1/25/20,291,1/18/20,"3,071","417,030",0.74
South Dakota,2/1/20,217,1/25/20,"3,155","417,030",0.76
South Dakota,2/8/20,223,2/1/20,"3,117","417,030",0.75
South Dakota,2/15/20,194,2/8/20,"3,196","417,030",0.77
South Dakota,2/22/20,191,2/15/20,"3,164","417,030",0.76
South Dakota,2/29/20,159,2/22/20,"3,116","417,030",0.75
South Dakota,3/7/20,185,2/29/20,"3,059","417,030",0.73
South Dakota,3/14/20,190,3/7/20,"2,870","417,030",0.69
South Dakota,3/21/20,"1,761",3/14/20,"2,674","417,030",0.64
South Dakota,3/28/20,"6,801",3/21/20,"3,538","417,030",0.85
South Dakota,4/4/20,"8,138",3/28/20,"7,568","417,030",1.81
South Dakota,4/11/20,"6,359",4/4/20,"14,431","417,997",3.45
South Dakota,4/18/20,"5,295",4/11/20,"19,664","417,997",4.7
South Dakota,4/25/20,"5,535",4/18/20,"22,707","417,997",5.43
South Dakota,5/2/20,"3,929",4/25/20,"23,791","417,997",5.69
South Dakota,5/9/20,"5,269",5/2/20,"23,388","417,997",5.6
South Dakota,5/16/20,"3,891",5/9/20,"25,186","417,997",6.03
South Dakota,5/23/20,"3,471",5/16/20,"22,454","417,997",5.37
South Dakota,5/30/20,"1,498",5/23/20,"19,629","417,997",4.7
South Dakota,6/6/20,880,5/30/20,"20,573","417,997",4.92
South Dakota,6/13/20,"1,065",6/6/20,"18,649","417,997",4.46
South Dakota,6/20/20,910,6/13/20,"17,163","417,997",4.11
South Dakota,6/27/20,644,6/20/20,"17,142","417,997",4.1
South Dakota,7/4/20,835,6/27/20,"15,942","417,997",3.81
South Dakota,7/11/20,"1,216",7/4/20,"18,722","418,749",4.47
South Dakota,7/18/20,772,7/11/20,"16,600","418,749",3.96
South Dakota,7/25/20,808,7/18/20,"15,643","418,749",3.74
South Dakota,8/1/20,775,7/25/20,"15,464","418,749",3.69
South Dakota,8/8/20,973,8/1/20,"14,715","418,749",3.51
South Dakota,8/15/20,784,8/8/20,"8,949","418,749",2.14
South Dakota,8/22/20,802,8/15/20,"9,117","418,749",2.18
South Dakota,8/29/20,630,8/22/20,"10,778","418,749",2.57
South Dakota,9/5/20,585,8/29/20,"9,165","418,749",2.19
South Dakota,9/12/20,376,9/5/20,"6,673","418,749",1.59
South Dakota,9/19/20,551,9/12/20,"6,950","418,749",1.66
South Dakota,9/26/20,267,9/19/20,"6,167","418,749",1.47
South Dakota,10/3/20,444,9/26/20,"5,078","418,749",1.21
South Dakota,10/10/20,443,10/3/20,"5,469","419,422",1.3
South Dakota,10/17/20,485,10/10/20,"4,320","419,422",1.03
South Dakota,10/24/20,482,10/17/20,"4,539","419,422",1.08
South Dakota,10/31/20,856,10/24/20,"3,813","419,422",0.91
South Dakota,11/7/20,568,10/31/20,"3,856","419,422",0.92
South Dakota,11/14/20,513,11/7/20,"3,480","419,422",0.83
South Dakota,11/21/20,746,11/14/20,"3,837","419,422",0.91
South Dakota,11/28/20,436,11/21/20,"3,015","419,422",0.72
South Dakota,12/5/20,904,11/28/20,"3,924","419,422",0.94
South Dakota,12/12/20,926,12/5/20,"3,844","419,422",0.92
South Dakota,12/19/20,770,12/12/20,"4,226","419,422",1.01
South Dakota,12/26/20,655,12/19/20,"3,684","419,422",0.88
South Dakota,1/2/21,603,12/26/20,"4,746","419,422",1.13
South Dakota,1/9/21,985,1/2/21,"6,199","411,469",1.51
South Dakota,1/16/21,750,1/9/21,"5,675","411,469",1.38
South Dakota,1/23/21,580,1/16/21,"4,916","411,469",1.19
South Dakota,1/30/21,611,1/23/21,"5,356","411,469",1.3
South Dakota,2/6/21,646,1/30/21,"5,579","411,469",1.36
South Dakota,2/13/21,608,2/6/21,"5,661","411,469",1.38
South Dakota,2/20/21,496,2/13/21,"5,499","411,469",1.34
South Dakota,2/27/21,441,2/20/21,"5,966","411,469",1.45
South Dakota,3/6/21,298,2/27/21,"5,671","411,469",1.38
South Dakota,3/13/21,355,3/6/21,"4,952","411,469",1.2
Tennessee,1/4/20,"3,084",12/28/19,"22,163","3,250,062",0.68
Tennessee,1/11/20,"3,711",1/4/20,"22,398","3,263,988",0.69
Tennessee,1/18/20,"3,093",1/11/20,"20,441","3,263,988",0.63
Tennessee,1/25/20,"2,484",1/18/20,"20,786","3,263,988",0.64
Tennessee,2/1/20,"2,362",1/25/20,"21,364","3,263,988",0.65
Tennessee,2/8/20,"2,161",2/1/20,"20,670","3,263,988",0.63
Tennessee,2/15/20,"2,140",2/8/20,"20,485","3,263,988",0.63
Tennessee,2/22/20,"1,855",2/15/20,"20,139","3,263,988",0.62
Tennessee,2/29/20,"2,014",2/22/20,"20,413","3,263,988",0.63
Tennessee,3/7/20,"2,032",2/29/20,"19,035","3,263,988",0.58
Tennessee,3/14/20,"2,702",3/7/20,"18,450","3,263,988",0.57
Tennessee,3/21/20,"38,077",3/14/20,"18,350","3,263,988",0.56
Tennessee,3/28/20,"92,500",3/21/20,"37,541","3,263,988",1.15
Tennessee,4/4/20,"112,186",3/28/20,"116,179","3,263,988",3.56
Tennessee,4/11/20,"71,887",4/4/20,"206,472","3,278,927",6.3
Tennessee,4/18/20,"67,226",4/11/20,"279,895","3,278,927",8.54
Tennessee,4/25/20,"42,805",4/18/20,"341,033","3,278,927",10.4
Tennessee,5/2/20,"36,323",4/25/20,"340,249","3,278,927",10.38
Tennessee,5/9/20,"28,377",5/2/20,"343,212","3,278,927",10.47
Tennessee,5/16/20,"27,990",5/9/20,"332,745","3,278,927",10.15
Tennessee,5/23/20,"25,439",5/16/20,"327,768","3,278,927",10
Tennessee,5/30/20,"22,255",5/23/20,"322,117","3,278,927",9.82
Tennessee,6/6/20,"20,908",5/30/20,"310,065","3,278,927",9.46
Tennessee,6/13/20,"19,413",6/6/20,"297,873","3,278,927",9.08
Tennessee,6/20/20,"20,506",6/13/20,"283,631","3,278,927",8.65
Tennessee,6/27/20,"21,544",6/20/20,"279,199","3,278,927",8.51
Tennessee,7/4/20,"24,920",6/27/20,"273,815","3,278,927",8.35
Tennessee,7/11/20,"22,060",7/4/20,"268,220","3,310,273",8.1
Tennessee,7/18/20,"25,773",7/11/20,"260,009","3,310,273",7.85
Tennessee,7/25/20,"20,091",7/18/20,"258,469","3,310,273",7.81
Tennessee,8/1/20,"12,208",7/25/20,"242,385","3,310,273",7.32
Tennessee,8/8/20,"10,620",8/1/20,"224,750","3,310,273",6.79
Tennessee,8/15/20,"14,413",8/8/20,"219,023","3,310,827",6.62
Tennessee,8/22/20,"11,588",8/15/20,"204,952","3,310,827",6.19
Tennessee,8/29/20,"12,876",8/22/20,"199,408","3,310,827",6.02
Tennessee,9/5/20,"12,310",8/29/20,"192,911","3,310,827",5.83
Tennessee,9/12/20,"11,316",9/5/20,"178,952","3,310,827",5.41
Tennessee,9/19/20,"11,793",9/12/20,"167,778","3,310,827",5.07
Tennessee,9/26/20,"10,311",9/19/20,"151,690","3,310,827",4.58
Tennessee,10/3/20,"10,077",9/26/20,"139,780","3,310,827",4.22
Tennessee,10/10/20,"10,810",10/3/20,"100,911","3,322,994",3.04
Tennessee,10/17/20,"10,412",10/10/20,"88,163","3,322,994",2.65
Tennessee,10/24/20,"8,113",10/17/20,"80,068","3,322,994",2.41
Tennessee,10/31/20,"7,447",10/24/20,"72,550","3,322,994",2.18
Tennessee,11/7/20,"7,727",10/31/20,"65,232","3,322,994",1.96
Tennessee,11/14/20,"6,567",11/7/20,"60,963","3,322,994",1.83
Tennessee,11/21/20,"7,295",11/14/20,"56,609","3,322,994",1.7
Tennessee,11/28/20,"6,186",11/21/20,"50,970","3,322,994",1.53
Tennessee,12/5/20,"6,856",11/28/20,"47,466","3,322,994",1.43
Tennessee,12/12/20,"7,435",12/5/20,"45,186","3,322,994",1.36
Tennessee,12/19/20,"7,386",12/12/20,"44,462","3,322,994",1.34
Tennessee,12/26/20,"10,150",12/19/20,"46,198","3,322,994",1.39
Tennessee,1/2/21,"16,931",12/26/20,"55,815","3,322,994",1.68
Tennessee,1/9/21,"21,954",1/2/21,"58,945","3,322,994",1.77
Tennessee,1/16/21,"19,318",1/9/21,"53,163","3,322,994",1.6
Tennessee,1/23/21,"13,302",1/16/21,"52,317","3,317,618",1.58
Tennessee,1/30/21,"11,497",1/23/21,"54,280","3,317,618",1.64
Tennessee,2/6/21,"10,761",1/30/21,"55,379","3,317,618",1.67
Tennessee,2/13/21,"8,596",2/6/21,"53,974","3,317,618",1.63
Tennessee,2/20/21,"12,583",2/13/21,"51,144","3,317,618",1.54
Tennessee,2/27/21,"10,778",2/20/21,"58,673","3,317,618",1.77
Tennessee,3/6/21,"7,999",2/27/21,"50,633","3,317,618",1.53
Tennessee,3/13/21,"8,277",3/6/21,"47,464","3,317,618",1.43
Texas,1/4/20,"12,367",12/28/19,"141,473","12,168,097",1.16
Texas,1/11/20,"21,902",1/4/20,"140,768","12,236,594",1.15
Texas,1/18/20,"15,783",1/11/20,"145,126","12,236,594",1.19
Texas,1/25/20,"13,070",1/18/20,"132,656","12,236,594",1.08
Texas,2/1/20,"13,818",1/25/20,"140,826","12,236,594",1.15
Texas,2/8/20,"13,869",2/1/20,"128,666","12,236,594",1.05
Texas,2/15/20,"12,790",2/8/20,"133,475","12,236,594",1.09
Texas,2/22/20,"12,047",2/15/20,"127,275","12,236,594",1.04
Texas,2/29/20,"12,692",2/22/20,"133,247","12,236,594",1.09
Texas,3/7/20,"14,355",2/29/20,"125,252","12,236,594",1.02
Texas,3/14/20,"16,176",3/7/20,"127,905","12,236,594",1.05
Texas,3/21/20,"155,426",3/14/20,"126,427","12,236,594",1.03
Texas,3/28/20,"276,185",3/21/20,"144,697","12,236,594",1.18
Texas,4/4/20,"315,167",3/28/20,"374,656","12,236,594",3.06
Texas,4/11/20,"274,257",4/4/20,"632,470","12,304,547",5.14
Texas,4/18/20,"280,761",4/11/20,"911,923","12,304,547",7.41
Texas,4/25/20,"254,084",4/18/20,"962,122","12,304,547",7.82
Texas,5/2/20,"243,935",4/25/20,"1,133,324","12,304,547",9.21
Texas,5/9/20,"141,553",5/2/20,"1,181,609","12,304,547",9.6
Texas,5/16/20,"134,065",5/9/20,"1,300,576","12,304,547",10.57
Texas,5/23/20,"127,717",5/16/20,"1,272,557","12,304,547",10.34
Texas,5/30/20,"106,677",5/23/20,"1,401,773","12,304,547",11.39
Texas,6/6/20,"89,676",5/30/20,"1,215,507","12,304,547",9.88
Texas,6/13/20,"94,723",6/6/20,"1,297,296","12,304,547",10.54
Texas,6/20/20,"89,547",6/13/20,"1,221,813","12,304,547",9.93
Texas,6/27/20,"96,593",6/20/20,"1,301,714","12,304,547",10.58
Texas,7/4/20,"117,099",6/27/20,"1,237,931","12,304,547",10.06
Texas,7/11/20,"105,516",7/4/20,"1,313,086","12,372,188",10.61
Texas,7/18/20,"87,908",7/11/20,"1,247,269","12,372,188",10.08
Texas,7/25/20,"76,804",7/18/20,"1,338,900","12,372,188",10.82
Texas,8/1/20,"62,709",7/25/20,"1,228,250","12,372,188",9.93
Texas,8/8/20,"52,304",8/1/20,"1,221,540","12,372,188",9.87
Texas,8/15/20,"61,400",8/8/20,"1,101,708","12,372,188",8.9
Texas,8/22/20,"52,152",8/15/20,"1,091,961","12,372,188",8.83
Texas,8/29/20,"56,673",8/22/20,"1,017,360","12,372,188",8.22
Texas,9/5/20,"65,291",8/29/20,"1,043,117","12,372,188",8.43
Texas,9/12/20,"49,386",9/5/20,"976,588","12,372,188",7.89
Texas,9/19/20,"48,426",9/12/20,"953,168","12,372,188",7.7
Texas,9/26/20,"41,351",9/19/20,"902,269","12,372,188",7.29
Texas,10/3/20,"42,338",9/26/20,"803,025","12,372,188",6.49
Texas,10/10/20,"44,692",10/3/20,"718,231","12,428,366",5.78
Texas,10/17/20,"45,308",10/10/20,"682,194","12,428,366",5.49
Texas,10/24/20,"35,195",10/17/20,"607,655","12,428,366",4.89
Texas,10/31/20,"37,601",10/24/20,"558,341","12,428,366",4.49
Texas,11/7/20,"33,667",10/31/20,"528,651","12,428,366",4.25
Texas,11/14/20,"38,883",11/7/20,"497,520","12,428,366",4
Texas,11/21/20,"38,915",11/14/20,"460,857","12,428,366",3.71
Texas,11/28/20,"24,792",11/21/20,"354,191","12,428,366",2.85
Texas,12/5/20,"47,521",11/28/20,"374,452","12,428,366",3.01
Texas,12/12/20,"38,645",12/5/20,"388,906","12,428,366",3.13
Texas,12/19/20,"34,979",12/12/20,"431,599","12,428,366",3.47
Texas,12/26/20,"31,448",12/19/20,"367,766","12,428,366",2.96
Texas,1/2/21,"45,989",12/26/20,"363,910","12,428,366",2.93
Texas,1/9/21,"64,721",1/2/21,"357,646","12,180,973",2.94
Texas,1/16/21,"55,551",1/9/21,"365,485","12,180,973",3
Texas,1/23/21,"53,848",1/16/21,"343,257","12,180,973",2.82
Texas,1/30/21,"52,577",1/23/21,"341,375","12,180,973",2.8
Texas,2/6/21,"47,022",1/30/21,"337,647","12,180,973",2.77
Texas,2/13/21,"35,786",2/6/21,"354,852","12,180,973",2.91
Texas,2/20/21,"36,401",2/13/21,"326,288","12,180,973",2.68
Texas,2/27/21,"56,298",2/20/21,"318,548","12,180,973",2.62
Texas,3/6/21,"49,366",2/27/21,"315,582","12,180,973",2.59
Texas,3/13/21,"73,858",3/6/21,"359,539","12,180,973",2.95
Utah,1/4/20,"1,518",12/28/19,"11,328","1,454,279",0.78
Utah,1/11/20,"1,834",1/4/20,"11,787","1,459,679",0.81
Utah,1/18/20,"1,458",1/11/20,"12,061","1,459,679",0.83
Utah,1/25/20,"1,271",1/18/20,"12,061","1,459,679",0.83
Utah,2/1/20,"1,290",1/25/20,"11,872","1,459,679",0.81
Utah,2/8/20,"1,303",2/1/20,"12,187","1,459,679",0.83
Utah,2/15/20,"1,097",2/8/20,"12,131","1,459,679",0.83
Utah,2/22/20,"1,008",2/15/20,"11,960","1,459,679",0.82
Utah,2/29/20,885,2/22/20,"11,451","1,459,679",0.78
Utah,3/7/20,"1,015",2/29/20,"11,077","1,459,679",0.76
Utah,3/14/20,"1,305",3/7/20,"10,701","1,459,679",0.73
Utah,3/21/20,"19,690",3/14/20,"10,826","1,459,679",0.74
Utah,3/28/20,"28,532",3/21/20,"24,635","1,459,679",1.69
Utah,4/4/20,"33,040",3/28/20,"45,161","1,459,679",3.09
Utah,4/11/20,"24,515",4/4/20,"72,798","1,474,336",4.94
Utah,4/18/20,"19,649",4/11/20,"88,281","1,474,336",5.99
Utah,4/25/20,"11,738",4/18/20,"89,495","1,474,336",6.07
Utah,5/2/20,"8,992",4/25/20,"92,872","1,474,336",6.3
Utah,5/9/20,"7,076",5/2/20,"91,591","1,474,336",6.21
Utah,5/16/20,"6,228",5/9/20,"86,298","1,474,336",5.85
Utah,5/23/20,"5,405",5/16/20,"82,054","1,474,336",5.57
Utah,5/30/20,"4,948",5/23/20,"79,316","1,474,336",5.38
Utah,6/6/20,"5,382",5/30/20,"78,145","1,474,336",5.3
Utah,6/13/20,"4,803",6/6/20,"75,383","1,474,336",5.11
Utah,6/20/20,"4,915",6/13/20,"73,619","1,474,336",4.99
Utah,6/27/20,"4,965",6/20/20,"72,216","1,474,336",4.9
Utah,7/4/20,"4,802",6/27/20,"70,639","1,474,336",4.79
Utah,7/11/20,"4,792",7/4/20,"69,999","1,483,888",4.72
Utah,7/18/20,"4,483",7/11/20,"68,097","1,483,888",4.59
Utah,7/25/20,"3,709",7/18/20,"66,351","1,483,888",4.47
Utah,8/1/20,"3,098",7/25/20,"64,015","1,483,888",4.31
Utah,8/8/20,"2,881",8/1/20,"57,868","1,483,888",3.9
Utah,8/15/20,"2,983",8/8/20,"51,910","1,483,888",3.5
Utah,8/22/20,"2,980",8/15/20,"46,806","1,483,888",3.15
Utah,8/29/20,"2,587",8/22/20,"40,081","1,483,888",2.7
Utah,9/5/20,"2,593",8/29/20,"34,778","1,483,888",2.34
Utah,9/12/20,"2,283",9/5/20,"30,858","1,483,888",2.08
Utah,9/19/20,"2,545",9/12/20,"28,362","1,483,888",1.91
Utah,9/26/20,"2,460",9/19/20,"25,803","1,483,888",1.74
Utah,10/3/20,"2,575",9/26/20,"23,562","1,483,888",1.59
Utah,10/10/20,"2,726",10/3/20,"21,265","1,486,205",1.43
Utah,10/17/20,"2,490",10/10/20,"19,081","1,486,205",1.28
Utah,10/24/20,"2,371",10/17/20,"17,474","1,486,205",1.18
Utah,10/31/20,"2,360",10/24/20,"16,327","1,486,205",1.1
Utah,11/7/20,"2,600",10/31/20,"15,242","1,486,205",1.03
Utah,11/14/20,"3,111",11/7/20,"14,612","1,486,205",0.98
Utah,11/21/20,"3,046",11/14/20,"14,690","1,486,205",0.99
Utah,11/28/20,"2,385",11/21/20,"14,246","1,486,205",0.96
Utah,12/5/20,"3,305",11/28/20,"14,501","1,486,205",0.98
Utah,12/12/20,"3,080",12/5/20,"14,442","1,486,205",0.97
Utah,12/19/20,"3,014",12/12/20,"14,582","1,486,205",0.98
Utah,12/26/20,"2,729",12/19/20,"14,603","1,486,205",0.98
Utah,1/2/21,"2,975",12/26/20,"15,685","1,486,205",1.06
Utah,1/9/21,"3,825",1/2/21,"16,459","1,471,433",1.12
Utah,1/16/21,"3,304",1/9/21,"16,412","1,471,433",1.12
Utah,1/23/21,"2,924",1/16/21,"16,564","1,471,433",1.13
Utah,1/30/21,"3,065",1/23/21,"16,818","1,471,433",1.14
Utah,2/6/21,"3,268",1/30/21,"16,855","1,471,433",1.15
Utah,2/13/21,"2,770",2/6/21,"16,560","1,471,433",1.13
Utah,2/20/21,"2,527",2/13/21,"16,054","1,471,433",1.09
Utah,2/27/21,"2,222",2/20/21,"15,885","1,471,433",1.08
Utah,3/6/21,"2,442",2/27/21,"15,151","1,471,433",1.03
Utah,3/13/21,"2,269",3/6/21,"14,540","1,471,433",0.99
Vermont,1/4/20,680,12/28/19,"5,417","303,175",1.79
Vermont,1/11/20,649,1/4/20,"5,609","303,508",1.85
Vermont,1/18/20,755,1/11/20,"4,961","303,508",1.63
Vermont,1/25/20,518,1/18/20,"4,986","303,508",1.64
Vermont,2/1/20,481,1/25/20,"5,006","303,508",1.65
Vermont,2/8/20,475,2/1/20,"4,824","303,508",1.59
Vermont,2/15/20,543,2/8/20,"4,931","303,508",1.62
Vermont,2/22/20,610,2/15/20,"4,872","303,508",1.61
Vermont,2/29/20,863,2/22/20,"5,039","303,508",1.66
Vermont,3/7/20,446,2/29/20,"5,219","303,508",1.72
Vermont,3/14/20,659,3/7/20,"4,896","303,508",1.61
Vermont,3/21/20,"3,784",3/14/20,"4,810","303,508",1.58
Vermont,3/28/20,"14,633",3/21/20,"13,797","303,508",4.55
Vermont,4/4/20,"16,474",3/28/20,"21,953","303,508",7.23
Vermont,4/11/20,"9,662",4/4/20,"31,204","303,379",10.29
Vermont,4/18/20,"6,598",4/11/20,"64,313","303,379",21.2
Vermont,4/25/20,"5,117",4/18/20,"76,457","303,379",25.2
Vermont,5/2/20,"3,875",4/25/20,"60,535","303,379",19.95
Vermont,5/9/20,"2,913",5/2/20,"57,040","303,379",18.8
Vermont,5/16/20,"2,199",5/9/20,"55,103","303,379",18.16
Vermont,5/23/20,"1,552",5/16/20,"50,285","303,379",16.57
Vermont,5/30/20,"1,465",5/23/20,"46,316","303,379",15.27
Vermont,6/6/20,"1,650",5/30/20,"45,207","303,379",14.9
Vermont,6/13/20,"1,859",6/6/20,"43,338","303,379",14.29
Vermont,6/20/20,"1,389",6/13/20,"42,681","303,379",14.07
Vermont,6/27/20,"2,163",6/20/20,"42,420","303,379",13.98
Vermont,7/4/20,"1,876",6/27/20,"39,089","303,379",12.88
Vermont,7/11/20,"1,830",7/4/20,"38,335","303,295",12.64
Vermont,7/18/20,"1,637",7/11/20,"38,405","303,295",12.66
Vermont,7/25/20,"1,519",7/18/20,"37,797","303,295",12.46
Vermont,8/1/20,"1,260",7/25/20,"35,847","303,295",11.82
Vermont,8/8/20,904,8/1/20,"31,783","303,295",10.48
Vermont,8/15/20,723,8/8/20,"29,962","303,295",9.88
Vermont,8/22/20,686,8/15/20,"28,390","303,295",9.36
Vermont,8/29/20,749,8/22/20,"26,970","303,295",8.89
Vermont,9/5/20,731,8/29/20,"25,575","303,295",8.43
Vermont,9/12/20,612,9/5/20,"23,961","303,295",7.9
Vermont,9/19/20,644,9/12/20,"22,541","303,295",7.43
Vermont,9/26/20,601,9/19/20,"20,616","303,295",6.8
Vermont,10/3/20,606,9/26/20,"17,676","303,295",5.83
Vermont,10/10/20,543,10/3/20,"15,460","302,674",5.11
Vermont,10/17/20,601,10/10/20,"13,438","302,674",4.44
Vermont,10/24/20,706,10/17/20,"12,535","302,674",4.14
Vermont,10/31/20,750,10/24/20,"11,555","302,674",3.82
Vermont,11/7/20,805,10/31/20,"11,209","302,674",3.7
Vermont,11/14/20,860,11/7/20,"10,825","302,674",3.58
Vermont,11/21/20,"1,479",11/14/20,"11,150","302,674",3.68
Vermont,11/28/20,"1,255",11/21/20,"10,082","302,674",3.33
Vermont,12/5/20,"2,013",11/28/20,"11,938","302,674",3.94
Vermont,12/12/20,"1,434",12/5/20,"11,909","302,674",3.93
Vermont,12/19/20,"1,318",12/12/20,"11,913","302,674",3.94
Vermont,12/26/20,"1,097",12/19/20,"10,088","302,674",3.33
Vermont,1/2/21,"1,800",12/26/20,"12,194","302,674",4.03
Vermont,1/9/21,"1,830",1/2/21,"12,506","289,774",4.32
Vermont,1/16/21,"1,853",1/9/21,"13,257","289,774",4.57
Vermont,1/23/21,"1,459",1/16/21,"12,908","289,774",4.45
Vermont,1/30/21,"1,276",1/23/21,"13,241","289,774",4.57
Vermont,2/6/21,"1,156",1/30/21,"13,150","289,774",4.54
Vermont,2/13/21,999,2/6/21,"12,834","289,774",4.43
Vermont,2/20/21,777,2/13/21,"12,295","289,774",4.24
Vermont,2/27/21,"1,003",2/20/21,"12,087","289,774",4.17
Vermont,3/6/21,990,2/27/21,"12,195","289,774",4.21
Vermont,3/13/21,846,3/6/21,"11,691","289,774",4.03
